unique_id,state,city,county,age,demo,score1,score2,first_name,last_name,phone,registration_status
18891235,NC,CLAYTON,JOHNSTON,29,Caucasian,79.5,2.4,firstname8988,lastname8988,NA,Registered
9766756,AZ,TUCSON,PIMA,21,Caucasian,48.5,95.2,firstname8989,lastname8989,NA,Registered
34692570,TX,WESLACO,HIDALGO,23,Hispanic,31.4,63.5,firstname8990,lastname8990,1234567890,Registered
39227574,TX,WAXAHACHIE,ELLIS,19,Hispanic,50.2,47.9,firstname8991,lastname8991,NA,Registered
13449383,WI,SUN PRAIRIE,DANE,26,Caucasian,87.5,90.8,firstname8992,lastname8992,NA,Registered
21424621,PA,KUTZTOWN,LEHIGH,26,Caucasian,75.4,89.4,firstname8993,lastname8993,1234567890,Registered
31639839,TX,MARLIN,FALLS,23,Caucasian,51.7,77.9,firstname8994,lastname8994,1234567890,Registered
8208240,AZ,TUCSON,PIMA,25,Caucasian,40.6,83.2,firstname8995,lastname8995,1234567890,Registered
39456271,TX,CALVERT,ROBERTSON,19,Caucasian,79.6,8.1,firstname8996,lastname8996,NA,Registered
5186009,TX,MELISSA,COLLIN,32,Caucasian,73.3,4.7,firstname8997,lastname8997,1234567890,Registered
24083415,PA,FAYETTE CITY,FAYETTE,19,Caucasian,65.1,45.1,firstname8998,lastname8998,NA,Registered
13282930,TX,HOUSTON,HARRIS,29,Hispanic,59.9,42.7,firstname8999,lastname8999,1234567890,Registered
12955843,TX,LITTLE ELM,DENTON,29,Caucasian,94.3,6.1,firstname9000,lastname9000,1234567890,Registered
16488310,MI,LAKE ORION,OAKLAND,25,Caucasian,36.1,92.5,firstname9001,lastname9001,NA,Registered
24249020,PA,MANHEIM,LANCASTER,30,Caucasian,71.6,85.2,firstname9002,lastname9002,NA,Registered
35263035,TX,ODESSA,ECTOR,33,Caucasian,96.6,1.9,firstname9003,lastname9003,1234567890,Registered
19769324,NC,MORGANTON,BURKE,18,Caucasian,85.3,19.1,firstname9004,lastname9004,NA,Registered
4131323,NV,FALLON,CHURCHILL,24,Caucasian,91.9,3,firstname9005,lastname9005,1234567890,Registered
40615553,TX,FRISCO,COLLIN,19,Caucasian,75.8,64,firstname9006,lastname9006,1234567890,Registered
9090986,TX,MISSION,HIDALGO,33,Hispanic,95,95.3,firstname9007,lastname9007,NA,Registered
5222293,NV,HENDERSON,CLARK,26,Caucasian,43,75.3,firstname9008,lastname9008,NA,Registered
16887151,NC,WHITSETT,GUILFORD,30,Caucasian,97.5,1.4,firstname9009,lastname9009,NA,Registered
32187039,TX,GEORGETOWN,WILLIAMSON,23,Caucasian,64.8,77.2,firstname9010,lastname9010,NA,Registered
9877828,WI,MILWAUKEE,MILWAUKEE,27,Caucasian,93.7,53.1,firstname9011,lastname9011,1234567890,Registered
17943313,NC,MOORESVILLE,IREDELL,19,Caucasian,96.6,2.3,firstname9012,lastname9012,1234567890,Registered
13555933,TX,COLLEGE STATION,BRAZOS,28,Uncoded,86.5,82.9,firstname9013,lastname9013,1234567890,Registered
35828215,TX,AUSTIN,TRAVIS,21,Caucasian,49,67.1,firstname9014,lastname9014,NA,Registered
33397215,TX,GRAPEVINE,TARRANT,22,Caucasian,57.1,16.3,firstname9015,lastname9015,1234567890,Registered
4364363,NV,LAS VEGAS,CLARK,31,Caucasian,61,88.7,firstname9016,lastname9016,NA,Registered
20012225,PA,NEW BRIGHTON,BEAVER,23,Caucasian,91,37.1,firstname9017,lastname9017,NA,Registered
15245684,MI,SPARTA,KENT,22,Caucasian,49.4,73.8,firstname9018,lastname9018,1234567890,Registered
14707863,NC,SANFORD,LEE,26,Hispanic,52.6,22.6,firstname9019,lastname9019,NA,Registered
27422226,TX,HOUSTON,HARRIS,27,Hispanic,45.6,65.2,firstname9020,lastname9020,1234567890,Registered
9870052,AZ,BUCKEYE,MARICOPA,24,Caucasian,33.8,94.8,firstname9021,lastname9021,NA,Registered
30016947,TX,BAYTOWN,HARRIS,24,African-American,45.2,72.1,firstname9022,lastname9022,1234567890,Registered
32120954,TX,SAN ANTONIO,BEXAR,24,Hispanic,26.8,54.6,firstname9023,lastname9023,1234567890,Registered
14592775,WI,PLATTEVILLE,GRANT,29,Caucasian,19.5,49.5,firstname9024,lastname9024,1234567890,Unregistered
40214431,TX,FORT WORTH,TARRANT,29,Caucasian,57.8,74.9,firstname9025,lastname9025,1234567890,Registered
20541146,PA,LUZERNE,LUZERNE,23,Caucasian,26.1,87.7,firstname9026,lastname9026,1234567890,Registered
688256,NH,DOVER,STRAFFORD,31,Caucasian,97.3,99.1,firstname9027,lastname9027,1234567890,Registered
24163121,PA,MCKEESPORT,ALLEGHENY,31,Caucasian,71,30.1,firstname9028,lastname9028,1234567890,Registered
13984753,MI,MIDLAND,MIDLAND,27,Caucasian,96.5,11.6,firstname9029,lastname9029,1234567890,Registered
8446306,PA,MOHNTON,BERKS,29,Caucasian,64.2,96.2,firstname9030,lastname9030,1234567890,Registered
8809383,AZ,TUCSON,PIMA,32,Hispanic,48.4,96.3,firstname9031,lastname9031,NA,Registered
38822148,TX,BROWNSVILLE,CAMERON,31,Hispanic,5.8,73.5,firstname9032,lastname9032,1234567890,Unregistered
31309596,TX,HOUSTON,HARRIS,24,Hispanic,20.7,76.6,firstname9033,lastname9033,1234567890,Registered
19629308,PA,JOHNSONBURG,ELK,30,Caucasian,96.4,98.2,firstname9034,lastname9034,NA,Registered
15051331,MI,FARMINGTON HILLS,OAKLAND,24,Caucasian,91.2,95.9,firstname9035,lastname9035,NA,Registered
29027993,TX,SAN ANTONIO,BEXAR,25,Caucasian,40,49,firstname9036,lastname9036,1234567890,Registered
29212293,TX,ALICE,JIM WELLS,27,Hispanic,15.1,76.1,firstname9037,lastname9037,NA,Registered
3621026,TX,FORT WORTH,TARRANT,33,Caucasian,98.7,19.6,firstname9038,lastname9038,1234567890,Registered
16462104,NC,EFLAND,ORANGE,22,Caucasian,44.7,26.8,firstname9039,lastname9039,1234567890,Registered
4200262,NV,LAS VEGAS,CLARK,32,Caucasian,55.1,96,firstname9040,lastname9040,NA,Registered
16610115,NC,WINSTON SALEM,FORSYTH,33,Caucasian,97.7,88.2,firstname9041,lastname9041,1234567890,Registered
36230811,TX,DALLAS,DALLAS,32,Caucasian,78.8,74,firstname9042,lastname9042,1234567890,Registered
13042020,MI,HILLSDALE,HILLSDALE,28,Caucasian,64.3,32.8,firstname9043,lastname9043,1234567890,Registered
13000618,MI,KALAMAZOO,KALAMAZOO,30,Uncoded,64.5,90.2,firstname9044,lastname9044,NA,Registered
12872241,TX,KERRVILLE,KERR,30,Caucasian,77.1,77.4,firstname9045,lastname9045,1234567890,Registered
14725990,NC,RALEIGH,WAKE,24,Caucasian,96.9,94,firstname9046,lastname9046,1234567890,Registered
16599357,NC,FAYETTEVILLE,CUMBERLAND,30,Caucasian,4.6,2.2,firstname9047,lastname9047,NA,Registered
17507450,NC,CARRBORO,ORANGE,26,Caucasian,93.6,95.8,firstname9048,lastname9048,NA,Registered
22015456,PA,SCRANTON,LACKAWANNA,21,Caucasian,34.3,7,firstname9049,lastname9049,NA,Registered
19051969,NC,FUQUAY VARINA,WAKE,34,Caucasian,82.6,64,firstname9050,lastname9050,1234567890,Registered
13622632,NC,GRANITE FALLS,CALDWELL,30,Caucasian,71.3,97.9,firstname9051,lastname9051,1234567890,Registered
5528183,NV,LAS VEGAS,CLARK,18,Asian,64.3,50,firstname9052,lastname9052,1234567890,Registered
27276657,TX,SAN ANTONIO,BEXAR,32,Hispanic,13,91.5,firstname9053,lastname9053,NA,Registered
18396152,MI,MIDLAND,MIDLAND,18,Caucasian,69.8,69.3,firstname9054,lastname9054,NA,Registered
16653681,MI,VAN BUREN TWP,WAYNE,25,Caucasian,22.7,90.1,firstname9055,lastname9055,NA,Registered
16498752,MI,SAGINAW,SAGINAW,29,Caucasian,72.9,76,firstname9056,lastname9056,1234567890,Registered
28114640,TX,VIDOR,ORANGE,35,Caucasian,97.4,1,firstname9057,lastname9057,1234567890,Registered
18398536,MI,WYOMING,KENT,20,Hispanic,49.5,57.3,firstname9058,lastname9058,NA,Registered
12701319,WI,WEST SALEM,LACROSSE,29,Caucasian,6.8,12.8,firstname9059,lastname9059,1234567890,Registered
12199714,NC,CHARLOTTE,MECKLENBURG,33,African-American,94.6,98,firstname9060,lastname9060,1234567890,Registered
13549622,NC,CHARLOTTE,MECKLENBURG,32,African-American,22.7,98.2,firstname9061,lastname9061,NA,Registered
30931892,TX,CORPUS CHRISTI,NUECES,26,Hispanic,34.8,89.7,firstname9062,lastname9062,NA,Registered
15064219,MI,KALAMAZOO,KALAMAZOO,31,Uncoded,93.8,96.9,firstname9063,lastname9063,1234567890,Registered
15025782,MI,HOLT,INGHAM,33,Caucasian,26.5,78,firstname9064,lastname9064,NA,Registered
36699953,TX,HOUSTON,HARRIS,27,Caucasian,66.4,95.4,firstname9065,lastname9065,NA,Registered
6249821,MI,KINDE,HURON,33,Caucasian,76.7,5.2,firstname9066,lastname9066,NA,Registered
9020162,NC,ASHEVILLE,BUNCOMBE,29,African-American,8.3,93.5,firstname9067,lastname9067,NA,Registered
19626018,NC,CHARLOTTE,MECKLENBURG,19,Caucasian,59.8,81.3,firstname9068,lastname9068,NA,Registered
2215071,NV,LAS VEGAS,CLARK,34,Caucasian,27.8,29.8,firstname9069,lastname9069,1234567890,Registered
15668851,NC,MATTHEWS,MECKLENBURG,23,Asian,69,87.6,firstname9070,lastname9070,1234567890,Registered
8722894,TX,BAYTOWN,HARRIS,33,Caucasian,57,83.8,firstname9071,lastname9071,NA,Registered
32660970,TX,HOUSTON,HARRIS,26,Hispanic,24,64.1,firstname9072,lastname9072,1234567890,Registered
28492723,TX,BAYTOWN,CHAMBERS,27,Caucasian,20.2,24.8,firstname9073,lastname9073,NA,Registered
12945622,WI,SHAWANO,SHAWANO,26,Caucasian,68.2,36.1,firstname9074,lastname9074,1234567890,Registered
8037867,AZ,TUBA CITY,COCONINO,26,Native American,50.7,64.5,firstname9075,lastname9075,1234567890,Registered
21373886,PA,WEST CHESTER,CHESTER,22,Caucasian,51.2,1.3,firstname9076,lastname9076,NA,Registered
17722888,NC,PILOT MOUNTAIN,SURRY,20,Caucasian,53.6,2,firstname9077,lastname9077,1234567890,Registered
16905338,MI,STERLING HEIGHTS,MACOMB,20,Caucasian,45.6,37.8,firstname9078,lastname9078,1234567890,Registered
5037743,MI,ROSEVILLE,MACOMB,30,Caucasian,22.9,32.6,firstname9079,lastname9079,1234567890,Registered
848584,NV,LAS VEGAS,CLARK,35,Hispanic,30,12.3,firstname9080,lastname9080,1234567890,Registered
14153466,PA,BRIDGEVILLE,ALLEGHENY,34,Caucasian,96.3,99.5,firstname9081,lastname9081,NA,Registered
9438042,AZ,SAN TAN VALLEY,PINAL,28,Hispanic,20.9,89.8,firstname9082,lastname9082,NA,Registered
27396311,TX,CROSBY,HARRIS,35,Caucasian,56.9,9.8,firstname9083,lastname9083,NA,Registered
15560212,TX,ALAMO,HIDALGO,34,Hispanic,27.8,47,firstname9084,lastname9084,1234567890,Registered
40663423,TX,SEGUIN,GUADALUPE,20,Caucasian,65,35.9,firstname9085,lastname9085,1234567890,Registered
10836519,AZ,MORRISTOWN,MARICOPA,20,Caucasian,37.1,2.2,firstname9086,lastname9086,NA,Registered
18052100,MI,GRAND RAPIDS,KENT,21,Caucasian,70.3,47.9,firstname9087,lastname9087,1234567890,Registered
21621196,PA,FAIRFIELD,ADAMS,33,Caucasian,73.4,1.8,firstname9088,lastname9088,1234567890,Registered
32291478,TX,ROCKWALL,ROCKWALL,23,Caucasian,91.2,27.8,firstname9089,lastname9089,1234567890,Registered
41142097,TX,CIBOLO,GUADALUPE,19,Caucasian,64.6,27.2,firstname9090,lastname9090,1234567890,Registered
23497416,PA,SAINT MARYS,ELK,20,Caucasian,90.1,7.5,firstname9091,lastname9091,1234567890,Registered
18084156,MI,WARREN,MACOMB,30,Caucasian,85.2,36.8,firstname9092,lastname9092,NA,Registered
24944917,TX,MINEOLA,WOOD,28,Caucasian,14.5,26.9,firstname9093,lastname9093,1234567890,Registered
926128,NV,RENO,WASHOE,31,Uncoded,96.8,97.2,firstname9094,lastname9094,1234567890,Registered
35893113,TX,DALLAS,DALLAS,29,Caucasian,19.2,81.5,firstname9095,lastname9095,1234567890,Registered
13917714,WI,MADISON,DANE,23,Caucasian,90.2,14,firstname9096,lastname9096,1234567890,Registered
11927388,AZ,CHANDLER,MARICOPA,34,Caucasian,73.1,65.3,firstname9097,lastname9097,NA,Registered
1276758,TX,HOUSTON,HARRIS,35,Caucasian,42.1,60.6,firstname9098,lastname9098,1234567890,Registered
2556231,AZ,TUCSON,PIMA,35,Uncoded,97.2,99.1,firstname9099,lastname9099,1234567890,Registered
17778505,MI,DEARBORN HEIGHTS,WAYNE,22,Caucasian,71.8,50.3,firstname9100,lastname9100,1234567890,Registered
32131713,TX,AUSTIN,TRAVIS,27,Hispanic,52.4,86.9,firstname9101,lastname9101,1234567890,Registered
8477950,WI,MADISON,DANE,34,Caucasian,99,96.1,firstname9102,lastname9102,NA,Registered
18143438,MI,STERLING HEIGHTS,MACOMB,26,Caucasian,94.2,61.1,firstname9103,lastname9103,NA,Registered
40645722,TX,GARLAND,DALLAS,30,Caucasian,80.6,37.8,firstname9104,lastname9104,NA,Registered
18741024,PA,MOUNT JOY,LANCASTER,29,Caucasian,77,2.3,firstname9105,lastname9105,1234567890,Registered
7314271,NC,ROCKY MOUNT,NASH,33,African-American,4.8,99.4,firstname9106,lastname9106,1234567890,Unregistered
38042866,TX,HOUSTON,HARRIS,19,Caucasian,70.9,78,firstname9107,lastname9107,1234567890,Registered
21416908,PA,PHILADELPHIA,PHILADELPHIA,21,African-American,64.8,94.1,firstname9108,lastname9108,1234567890,Registered
12822253,TX,HOUSTON,HARRIS,30,African-American,55,81.1,firstname9109,lastname9109,1234567890,Registered
17977589,MI,SOUTHGATE,WAYNE,24,Caucasian,59.2,55.6,firstname9110,lastname9110,NA,Registered
18432180,MI,DETROIT,WAYNE,18,African-American,77.6,91.5,firstname9111,lastname9111,1234567890,Registered
34918242,TX,MANSFIELD,TARRANT,21,Caucasian,92.2,53.2,firstname9112,lastname9112,1234567890,Registered
8838969,AZ,PRESCOTT,YAVAPAI,31,Caucasian,61.2,0.9,firstname9113,lastname9113,1234567890,Registered
9952820,TX,WACO,MCLENNAN,33,Caucasian,97.3,97,firstname9114,lastname9114,1234567890,Registered
23264140,PA,CABOT,BUTLER,25,Caucasian,62.4,4.8,firstname9115,lastname9115,NA,Registered
17388494,MI,MANCHESTER,WASHTENAW,32,Caucasian,97.4,83.7,firstname9116,lastname9116,1234567890,Registered
28136824,TX,IRVING,DALLAS,26,Caucasian,84.7,8.6,firstname9117,lastname9117,1234567890,Registered
11769744,AZ,GLENDALE,MARICOPA,34,Uncoded,9.2,93,firstname9118,lastname9118,1234567890,Unregistered
9472684,WI,MILWAUKEE,MILWAUKEE,28,African-American,3.8,98.3,firstname9119,lastname9119,NA,Registered
17391777,MI,CLARKSTON,OAKLAND,21,Caucasian,61.5,49.8,firstname9120,lastname9120,1234567890,Registered
6337420,NC,RALEIGH,WAKE,29,African-American,51.1,81.2,firstname9121,lastname9121,1234567890,Registered
30079538,TX,ARLINGTON,TARRANT,25,Caucasian,5.4,52.5,firstname9122,lastname9122,1234567890,Registered
6238719,NC,SELMA,JOHNSTON,29,African-American,89.4,74.5,firstname9123,lastname9123,1234567890,Registered
10424832,AZ,BUCKEYE,MARICOPA,34,Hispanic,5.8,89.9,firstname9124,lastname9124,1234567890,Unregistered
33330531,TX,FRIENDSWOOD,GALVESTON,22,Caucasian,80.8,20.5,firstname9125,lastname9125,1234567890,Registered
1686463,NH,WOLFEBORO,CARROLL,33,Caucasian,90,98.8,firstname9126,lastname9126,1234567890,Registered
184329,NV,RENO,WASHOE,35,Caucasian,81.4,0.5,firstname9127,lastname9127,1234567890,Registered
22423052,PA,BELLE VERNON,WESTMORELAND,28,Caucasian,20,93.8,firstname9128,lastname9128,NA,Registered
3663871,MI,ATTICA,LAPEER,34,Caucasian,97.4,34.5,firstname9129,lastname9129,NA,Registered
39590645,TX,SAN ANTONIO,BEXAR,19,Caucasian,81.3,56.1,firstname9130,lastname9130,1234567890,Registered
2728616,AZ,COLORADO CITY,MOHAVE,34,Caucasian,43.4,7.3,firstname9131,lastname9131,NA,Registered
18274696,NC,CHINA GROVE,ROWAN,30,Caucasian,77.3,17.3,firstname9132,lastname9132,NA,Registered
14106086,TX,TOMBALL,HARRIS,34,Caucasian,7.3,46.9,firstname9133,lastname9133,1234567890,Registered
897444,PA,HOLLAND,BUCKS,35,Uncoded,87.4,56.8,firstname9134,lastname9134,NA,Registered
31119933,TX,CORPUS CHRISTI,NUECES,24,Hispanic,41.3,70,firstname9135,lastname9135,1234567890,Registered
30984954,TX,BISHOP,NUECES,24,Hispanic,96.1,99.3,firstname9136,lastname9136,1234567890,Registered
18803819,PA,BETHLEHEM,NORTHAMPTON,33,Caucasian,97.9,99.7,firstname9137,lastname9137,NA,Registered
3506535,AZ,CASA GRANDE,PINAL,32,Caucasian,12.8,94.1,firstname9138,lastname9138,NA,Registered
35605056,TX,CANYON LAKE,COMAL,31,Caucasian,86.2,55.4,firstname9139,lastname9139,1234567890,Registered
19412210,NC,KITTRELL,VANCE,22,African-American,54.4,93.8,firstname9140,lastname9140,NA,Registered
3627000,TX,WATAUGA,TARRANT,32,Caucasian,47.2,70.2,firstname9141,lastname9141,1234567890,Registered
17377317,PA,LANCASTER,LANCASTER,28,Caucasian,81.1,1.2,firstname9142,lastname9142,1234567890,Registered
12927318,MI,TROY,OAKLAND,28,Asian,92.8,87.3,firstname9143,lastname9143,NA,Registered
19515822,NC,CHARLOTTE,MECKLENBURG,25,African-American,16.2,97.1,firstname9144,lastname9144,1234567890,Unregistered
12845283,WI,MILWAUKEE,MILWAUKEE,32,Caucasian,54.9,94.8,firstname9145,lastname9145,NA,Registered
4716816,NV,LAS VEGAS,CLARK,31,Hispanic,63.6,68.9,firstname9146,lastname9146,1234567890,Registered
32930061,TX,HOUSTON,FORT BEND,27,Hispanic,36.6,70.6,firstname9147,lastname9147,1234567890,Registered
5758050,NV,LAS VEGAS,CLARK,20,Caucasian,71,96.3,firstname9148,lastname9148,1234567890,Registered
11899541,AZ,SOMERTON,YUMA,19,Hispanic,46.6,87.2,firstname9149,lastname9149,NA,Registered
24056072,PA,COATESVILLE,CHESTER,32,Caucasian,58.3,98.6,firstname9150,lastname9150,NA,Registered
36458144,TX,SAN ANTONIO,BEXAR,20,Hispanic,39.8,34.8,firstname9151,lastname9151,1234567890,Registered
11087814,TX,HOUSTON,HARRIS,34,Hispanic,20.4,57.4,firstname9152,lastname9152,NA,Registered
13446351,NC,YOUNGSVILLE,FRANKLIN,28,Caucasian,78.6,28.8,firstname9153,lastname9153,1234567890,Registered
38013107,TX,DALLAS,DALLAS,29,Hispanic,57.9,88,firstname9154,lastname9154,NA,Registered
9234828,AZ,GLENDALE,MARICOPA,22,Hispanic,60.2,2.6,firstname9155,lastname9155,NA,Registered
23661522,PA,THOMASVILLE,YORK,22,Caucasian,72.4,2.1,firstname9156,lastname9156,1234567890,Registered
723889,TX,DALLAS,DALLAS,33,Caucasian,58.3,92.3,firstname9157,lastname9157,1234567890,Registered
679368,WI,PORTAGE,COLUMBIA,35,Caucasian,80.9,91.9,firstname9158,lastname9158,1234567890,Registered
7473103,AZ,MESA,MARICOPA,27,Caucasian,35.6,90.3,firstname9159,lastname9159,1234567890,Registered
13316887,WI,MILWAUKEE,MILWAUKEE,26,Caucasian,33,31.1,firstname9160,lastname9160,NA,Registered
25228386,TX,TYLER,SMITH,29,Caucasian,68,60.9,firstname9161,lastname9161,NA,Registered
5798412,NV,LAS VEGAS,CLARK,25,Caucasian,65.9,91.9,firstname9162,lastname9162,NA,Registered
32509395,TX,MCALLEN,HIDALGO,33,Hispanic,57.2,60.2,firstname9163,lastname9163,1234567890,Registered
13095928,NC,SPRING LAKE,CUMBERLAND,27,Hispanic,5.3,97.3,firstname9164,lastname9164,1234567890,Unregistered
16445843,NC,CHARLOTTE,MECKLENBURG,21,Caucasian,76.2,59.9,firstname9165,lastname9165,1234567890,Registered
14304213,MI,LANSING,INGHAM,31,Caucasian,30.7,94.4,firstname9166,lastname9166,1234567890,Registered
13738215,NC,MATTHEWS,UNION,33,Caucasian,97.8,0.9,firstname9167,lastname9167,1234567890,Registered
7685734,PA,BELLEFONTE,CENTRE,31,Caucasian,96.8,3.1,firstname9168,lastname9168,1234567890,Registered
9845906,WI,MADISON,DANE,19,Caucasian,4.7,97.3,firstname9169,lastname9169,NA,Registered
35358094,TX,HOUSTON,HARRIS,24,Caucasian,26.3,78,firstname9170,lastname9170,NA,Registered
30424450,TX,MESQUITE,DALLAS,24,African-American,44.5,61.2,firstname9171,lastname9171,1234567890,Registered
17749127,PA,BETHLEHEM,NORTHAMPTON,30,Caucasian,3.5,98.1,firstname9172,lastname9172,NA,Registered
2401924,AZ,SURPRISE,MARICOPA,32,Hispanic,34.3,98.3,firstname9173,lastname9173,1234567890,Registered
17407300,MI,WAYLAND,ALLEGAN,20,Caucasian,91.5,8.6,firstname9174,lastname9174,NA,Registered
19574187,NC,HIGH POINT,GUILFORD,27,African-American,6,98.1,firstname9175,lastname9175,1234567890,Unregistered
14664927,MI,DETROIT,WAYNE,25,African-American,27.9,92.8,firstname9176,lastname9176,NA,Registered
17038657,NC,DURHAM,DURHAM,25,Caucasian,19.2,90.2,firstname9177,lastname9177,NA,Registered
30814430,TX,KARNACK,HARRISON,24,African-American,46.9,51.9,firstname9178,lastname9178,1234567890,Registered
2198716,NC,CHAPEL HILL,ORANGE,33,Asian,3.3,32.2,firstname9179,lastname9179,1234567890,Registered
14526359,TX,AUSTIN,TRAVIS,30,Caucasian,5,57.9,firstname9180,lastname9180,1234567890,Registered
19628730,PA,CHARLEROI,WASHINGTON,33,Caucasian,80.7,20.4,firstname9181,lastname9181,1234567890,Registered
15755422,MI,SOUTHGATE,WAYNE,35,Caucasian,95.6,94,firstname9182,lastname9182,NA,Registered
11413257,AZ,GILBERT,MARICOPA,22,Caucasian,57.5,1.7,firstname9183,lastname9183,1234567890,Registered
30967055,TX,ARLINGTON,TARRANT,27,Caucasian,78.2,98.1,firstname9184,lastname9184,1234567890,Registered
13867488,NC,FAYETTEVILLE,CUMBERLAND,32,African-American,62.1,98.7,firstname9185,lastname9185,NA,Registered
30558544,TX,DENTON,DENTON,30,Caucasian,5.5,88.2,firstname9186,lastname9186,NA,Registered
40311209,TX,HUMBLE,HARRIS,34,Caucasian,90.1,55.2,firstname9187,lastname9187,1234567890,Registered
30419235,TX,EL PASO,EL PASO,26,Hispanic,38.8,78.5,firstname9188,lastname9188,1234567890,Registered
11587852,TX,DALLAS,DALLAS,31,Caucasian,97.6,99.7,firstname9189,lastname9189,1234567890,Registered
16875352,MI,LIVONIA,WAYNE,23,Caucasian,25.5,58.5,firstname9190,lastname9190,1234567890,Registered
23460308,PA,YORK,YORK,33,Caucasian,93.6,0.7,firstname9191,lastname9191,1234567890,Registered
21799474,PA,PITTSBURGH,ALLEGHENY,35,Native American,43.7,95.2,firstname9192,lastname9192,1234567890,Registered
19380732,NC,ASHEVILLE,BUNCOMBE,23,Caucasian,66.9,26.7,firstname9193,lastname9193,NA,Registered
29267134,TX,CONROE,MONTGOMERY,28,Caucasian,51.2,67.2,firstname9194,lastname9194,1234567890,Registered
5487147,TX,PLANO,COLLIN,33,Caucasian,32.5,50.8,firstname9195,lastname9195,1234567890,Unregistered
13103583,MI,BLOOMFIELD HILLS,OAKLAND,28,Caucasian,33.4,15.7,firstname9196,lastname9196,1234567890,Registered
9034617,WI,NEENAH,WINNEBAGO,30,Caucasian,98.7,46.4,firstname9197,lastname9197,1234567890,Registered
20681849,TX,DE LEON,COMANCHE,35,Hispanic,18.2,71,firstname9198,lastname9198,1234567890,Registered
22166314,PA,PHILADELPHIA,PHILADELPHIA,23,Hispanic,37.2,95.8,firstname9199,lastname9199,NA,Registered
16920011,NC,CHAPEL HILL,ORANGE,26,Caucasian,14.4,96,firstname9200,lastname9200,1234567890,Unregistered
17242660,NC,CHARLOTTE,MECKLENBURG,33,Asian,97.8,98.5,firstname9201,lastname9201,1234567890,Registered
36979654,TX,NEDERLAND,JEFFERSON,33,Caucasian,83.3,20.9,firstname9202,lastname9202,1234567890,Registered
11685055,AZ,PRESCOTT VALLEY,YAVAPAI,34,Uncoded,54.6,93.1,firstname9203,lastname9203,NA,Registered
5571161,NV,LAS VEGAS,CLARK,19,Hispanic,56,92.3,firstname9204,lastname9204,NA,Registered
25147110,TX,BURLESON,TARRANT,28,Caucasian,16,53.4,firstname9205,lastname9205,1234567890,Registered
8262078,AZ,PEORIA,MARICOPA,27,Caucasian,14.2,2.7,firstname9206,lastname9206,NA,Registered
23905482,PA,FRANKLIN,VENANGO,27,Caucasian,17.6,16.6,firstname9207,lastname9207,NA,Registered
8307542,PA,EASTON,NORTHAMPTON,30,Uncoded,50.3,91.2,firstname9208,lastname9208,NA,Registered
31939009,TX,HOUSTON,HARRIS,27,Caucasian,65.8,91.1,firstname9209,lastname9209,1234567890,Registered
28528975,TX,EL PASO,EL PASO,31,Caucasian,28,60,firstname9210,lastname9210,1234567890,Registered
14001486,MI,WARREN,MACOMB,33,Caucasian,18.4,49.5,firstname9211,lastname9211,1234567890,Registered
35278243,TX,SUNNYVALE,DALLAS,29,African-American,45.2,85,firstname9212,lastname9212,NA,Registered
8089241,PA,STROUDSBURG,MONROE,33,Caucasian,85.5,99.1,firstname9213,lastname9213,1234567890,Registered
26908550,TX,FLOWER MOUND,DENTON,28,Caucasian,28.7,49,firstname9214,lastname9214,NA,Registered
19708184,NC,CHARLOTTE,MECKLENBURG,18,African-American,67.7,94.9,firstname9215,lastname9215,NA,Registered
27456711,TX,TYLER,SMITH,31,African-American,46.7,92.5,firstname9216,lastname9216,1234567890,Registered
4380158,NV,RENO,WASHOE,34,Caucasian,6.8,86.8,firstname9217,lastname9217,1234567890,Registered
9637980,WI,WEST ALLIS,MILWAUKEE,34,Caucasian,70.7,45.6,firstname9218,lastname9218,NA,Registered
2313719,NC,CARRBORO,ORANGE,35,African-American,34.1,96.1,firstname9219,lastname9219,NA,Registered
13524584,NC,ELM CITY,WILSON,31,Caucasian,89.3,1.2,firstname9220,lastname9220,1234567890,Registered
39103605,TX,RICHMOND,FORT BEND,27,Caucasian,16.2,73.3,firstname9221,lastname9221,1234567890,Unregistered
16871457,MI,FREE SOIL,MASON,27,Caucasian,72.9,12.2,firstname9222,lastname9222,1234567890,Registered
33460518,TX,TEXARKANA,BOWIE,27,Caucasian,6.3,66.4,firstname9223,lastname9223,1234567890,Registered
15376972,NC,CHARLOTTE,MECKLENBURG,24,Hispanic,90.7,96.5,firstname9224,lastname9224,NA,Registered
36241620,TX,BEDFORD,TARRANT,30,Caucasian,65.6,23.1,firstname9225,lastname9225,1234567890,Registered
25271635,TX,HARKER HEIGHTS,BELL,35,African-American,75.6,57,firstname9226,lastname9226,1234567890,Registered
38948303,TX,WHITE SETTLEMENT,TARRANT,31,Caucasian,87.9,22.5,firstname9227,lastname9227,NA,Registered
8662045,AZ,TUCSON,PIMA,24,Hispanic,85.8,98,firstname9228,lastname9228,NA,Registered
13048689,TX,CARROLLTON,DENTON,35,Caucasian,95,69.8,firstname9229,lastname9229,1234567890,Registered
18193528,PA,WARREN,WARREN,26,Caucasian,48.1,0.7,firstname9230,lastname9230,1234567890,Registered
36906248,TX,GEORGETOWN,WILLIAMSON,32,Caucasian,71.6,80,firstname9231,lastname9231,1234567890,Registered
22416706,PA,PHILADELPHIA,PHILADELPHIA,25,Caucasian,70.5,98.4,firstname9232,lastname9232,1234567890,Registered
