unique_id,state,city,county,age,demo,score1,score2,first_name,last_name,phone,status
41441342,TX,LUFKIN,ANGELINA,19,Asian,57.1,44.9,firstname7663,lastname7663,NA,Unregistered
15517337,NC,GARNER,WAKE,23,Caucasian,46.1,97.6,firstname7664,lastname7664,NA,Unregistered
40712988,TX,SAN ANTONIO,BEXAR,30,Hispanic,78.3,45.3,firstname7665,lastname7665,NA,Unregistered
11894728,AZ,SCOTTSDALE,MARICOPA,24,Uncoded,64,93.8,firstname7666,lastname7666,NA,Unregistered
13513412,NC,DURHAM,DURHAM,27,African-American,95.3,99.1,firstname7667,lastname7667,NA,Unregistered
23847677,PA,,,29,Uncoded,28.5,92.5,firstname7668,lastname7668,NA,Unregistered
18470294,MI,HARSENS ISLAND,ST CLAIR,18,Caucasian,78.6,27.3,firstname7669,lastname7669,NA,Unregistered
31580216,TX,WACO,MCLENNAN,30,Caucasian,94.9,91.4,firstname7670,lastname7670,NA,Unregistered
13469951,WI,WESTON,MARATHON,22,Caucasian,69.3,38.7,firstname7671,lastname7671,NA,Unregistered
3769917,AZ,SELLS,PIMA,30,Uncoded,53.6,89.6,firstname7672,lastname7672,NA,Unregistered
33314027,TX,COLLEGE STATION,BRAZOS,22,Caucasian,26,39.9,firstname7673,lastname7673,NA,Unregistered
41111387,TX,MADISONVILLE,MADISON,21,African-American,46.3,69.1,firstname7674,lastname7674,NA,Unregistered
41104849,TX,LUBBOCK,LUBBOCK,20,Hispanic,53.7,27.9,firstname7675,lastname7675,NA,Unregistered
15694628,NC,CHARLOTTE,MECKLENBURG,31,Caucasian,55,66.3,firstname7676,lastname7676,NA,Unregistered
18425103,MI,GRAND RAPIDS,KENT,18,African-American,57.5,84.3,firstname7677,lastname7677,NA,Unregistered
38620976,TX,,,24,Hispanic,11,81,firstname7678,lastname7678,NA,Unregistered
41121240,TX,TYNAN,BEE,18,Caucasian,82.4,11.4,firstname7679,lastname7679,NA,Unregistered
37506269,TX,WEST COLUMBIA,BRAZORIA,20,African-American,43.4,84,firstname7680,lastname7680,NA,Unregistered
27746968,TX,NEW BOSTON,BOWIE,26,Caucasian,93.3,0.5,firstname7681,lastname7681,NA,Unregistered
13196521,NC,CHAPEL HILL,ORANGE,27,Caucasian,64.1,27.1,firstname7682,lastname7682,NA,Unregistered
5854571,NV,LAS VEGAS,CLARK,27,African-American,57.6,91.9,firstname7683,lastname7683,NA,Unregistered
14175492,WI,REEDSBURG,SAUK,31,Caucasian,77.7,38.5,firstname7684,lastname7684,NA,Unregistered
20441126,PA,LATROBE,WESTMORELAND,23,Caucasian,46.6,0.9,firstname7685,lastname7685,NA,Unregistered
36660525,TX,HOUSTON,HARRIS,20,Hispanic,35.2,80.2,firstname7686,lastname7686,NA,Unregistered
41420384,TX,FRISCO,COLLIN,18,Caucasian,78.8,55.2,firstname7687,lastname7687,NA,Unregistered
4358531,NV,RENO,WASHOE,25,Caucasian,72.6,71.1,firstname7688,lastname7688,NA,Unregistered
11628324,AZ,,,28,Caucasian,9.6,23.8,firstname7689,lastname7689,NA,Unregistered
12796196,TX,PHARR,HIDALGO,31,Hispanic,55.1,67.5,firstname7690,lastname7690,NA,Unregistered
8782805,WI,OAK CREEK,MILWAUKEE,32,African-American,89.6,97.6,firstname7691,lastname7691,NA,Unregistered
36877219,TX,ITASCA,HILL,27,Uncoded,37.5,78.6,firstname7692,lastname7692,NA,Unregistered
20348385,PA,PALMYRA,LEBANON,25,Caucasian,21.3,97.4,firstname7693,lastname7693,NA,Unregistered
33691718,TX,MISSOURI CITY,FORT BEND,22,Uncoded,93.6,94,firstname7694,lastname7694,NA,Unregistered
11885504,MI,DETROIT,WAYNE,35,African-American,33.8,93.7,firstname7695,lastname7695,NA,Unregistered
34357431,TX,AUSTIN,TRAVIS,21,Caucasian,67.6,86.4,firstname7696,lastname7696,NA,Unregistered
31618950,TX,DALLAS,DALLAS,23,Hispanic,39.3,81.3,firstname7697,lastname7697,NA,Unregistered
9174826,AZ,AVONDALE,MARICOPA,32,Hispanic,12.5,97.3,firstname7698,lastname7698,NA,Unregistered
22448545,PA,PHILADELPHIA,PHILADELPHIA,28,Caucasian,34.2,97.3,firstname7699,lastname7699,NA,Unregistered
21133799,PA,WEST CHESTER,CHESTER,25,Caucasian,52,98.6,firstname7700,lastname7700,NA,Unregistered
4973600,NV,LAS VEGAS,CLARK,30,Caucasian,29.7,79.4,firstname7701,lastname7701,NA,Unregistered
18976744,NC,WILLOW SPRING,WAKE,21,African-American,77.4,20.6,firstname7702,lastname7702,NA,Unregistered
32982131,TX,AMARILLO,RANDALL,24,Hispanic,31.5,60.2,firstname7703,lastname7703,NA,Unregistered
32272470,TX,HOUSTON,HARRIS,33,Caucasian,17,68.5,firstname7704,lastname7704,NA,Unregistered
10459040,AZ,SCOTTSDALE,MARICOPA,28,Caucasian,74.2,4.3,firstname7705,lastname7705,NA,Unregistered
21419185,PA,PHILADELPHIA,PHILADELPHIA,22,Caucasian,36.2,98.5,firstname7706,lastname7706,NA,Unregistered
9417080,AZ,SURPRISE,MARICOPA,34,Caucasian,10.7,29.7,firstname7707,lastname7707,NA,Unregistered
31316986,TX,BRYAN,BRAZOS,31,Caucasian,17.4,43.5,firstname7708,lastname7708,NA,Unregistered
39693445,TX,WASKOM,HARRISON,30,Caucasian,70.8,44.6,firstname7709,lastname7709,NA,Unregistered
30857998,TX,BRAZORIA,BRAZORIA,34,Uncoded,34.6,79.7,firstname7710,lastname7710,NA,Unregistered
9606004,AZ,TUCSON,PIMA,21,Hispanic,49.3,97.8,firstname7711,lastname7711,NA,Unregistered
29256130,TX,SANGER,DENTON,26,Caucasian,34.5,44.6,firstname7712,lastname7712,NA,Unregistered
30257788,TX,SAN ANTONIO,BEXAR,24,Hispanic,35.6,40.1,firstname7713,lastname7713,NA,Unregistered
20763529,TX,THE WOODLANDS,MONTGOMERY,28,Uncoded,56,85,firstname7714,lastname7714,NA,Unregistered
20942453,PA,HADLEY,MERCER,28,Caucasian,70.4,2.1,firstname7715,lastname7715,NA,Unregistered
601283,NH,,,29,Caucasian,12.5,48.7,firstname7716,lastname7716,NA,Unregistered
20409154,PA,CARBONDALE,LACKAWANNA,27,Caucasian,97.1,98.8,firstname7717,lastname7717,NA,Unregistered
5020011,MI,WARREN,MACOMB,34,African-American,51.8,87.8,firstname7718,lastname7718,NA,Unregistered
5500024,AZ,VAIL,PIMA,28,Caucasian,57.7,7,firstname7719,lastname7719,NA,Unregistered
16520346,MI,GRAND RAPIDS,KENT,27,Caucasian,66,93,firstname7720,lastname7720,NA,Unregistered
12989212,WI,WAUSAU,MARATHON,28,Caucasian,55.6,75.3,firstname7721,lastname7721,NA,Unregistered
6117041,NC,LUMBERTON,ROBESON,30,African-American,67.6,76.6,firstname7722,lastname7722,NA,Unregistered
19004102,NC,ASHEVILLE,BUNCOMBE,21,Caucasian,46.6,97.3,firstname7723,lastname7723,NA,Unregistered
17364840,PA,,,27,African-American,4.8,97.9,firstname7724,lastname7724,NA,Unregistered
23125123,PA,LANSDOWNE,DELAWARE,25,African-American,47.6,98.5,firstname7725,lastname7725,NA,Unregistered
13335949,WI,LA CROSSE,LACROSSE,25,Caucasian,41.2,87.4,firstname7726,lastname7726,NA,Unregistered
40625510,TX,SAN ANTONIO,BEXAR,19,Hispanic,53.5,62.9,firstname7727,lastname7727,NA,Unregistered
36020912,TX,SAN MARCOS,HAYS,20,Caucasian,39.2,81.3,firstname7728,lastname7728,NA,Unregistered
18103337,MI,GRAND BLANC,GENESEE,28,Caucasian,80,66.1,firstname7729,lastname7729,NA,Unregistered
15933284,MI,GRAND LEDGE,EATON,24,Caucasian,65.7,73.7,firstname7730,lastname7730,NA,Unregistered
11055777,TX,PORT NECHES,JEFFERSON,32,Caucasian,97.6,9.6,firstname7731,lastname7731,NA,Unregistered
41251727,TX,,,21,Caucasian,14,77.9,firstname7732,lastname7732,NA,Unregistered
2016062,NC,GLOUCESTER,CARTERET,34,Caucasian,39.8,15.3,firstname7733,lastname7733,NA,Unregistered
72168,NV,RENO,WASHOE,33,Hispanic,94.1,87.3,firstname7734,lastname7734,NA,Unregistered
17166717,MI,DETROIT,WAYNE,22,African-American,28,90.4,firstname7735,lastname7735,NA,Unregistered
9428993,WI,ONALASKA,LACROSSE,28,Caucasian,18.4,90.8,firstname7736,lastname7736,NA,Unregistered
29633435,TX,,,27,Hispanic,6.8,84.3,firstname7737,lastname7737,NA,Unregistered
33287844,TX,UVALDE,UVALDE,22,Hispanic,50.4,77.2,firstname7738,lastname7738,NA,Unregistered
14951746,MI,RIVERVIEW,WAYNE,29,Caucasian,51,44.1,firstname7739,lastname7739,NA,Unregistered
17053124,NC,CANDOR,MONTGOMERY,22,Hispanic,27.8,98.1,firstname7740,lastname7740,NA,Unregistered
19658949,PA,TUNKHANNOCK,WYOMING,23,Caucasian,70.2,97.6,firstname7741,lastname7741,NA,Unregistered
18466622,MI,STERLING HEIGHTS,MACOMB,28,Asian,63.6,70.1,firstname7742,lastname7742,NA,Unregistered
14420159,PA,BEAVER,BEAVER,25,Caucasian,90,85.9,firstname7743,lastname7743,NA,Unregistered
34357270,TX,AUSTIN,TRAVIS,22,Caucasian,84.1,61.2,firstname7744,lastname7744,NA,Unregistered
35297271,TX,EULESS,TARRANT,30,Caucasian,83.5,78.1,firstname7745,lastname7745,NA,Unregistered
16441180,NC,HICKORY,CATAWBA,21,Caucasian,24.7,8.6,firstname7746,lastname7746,NA,Unregistered
39571406,TX,FORT WORTH,TARRANT,26,Caucasian,68.9,88.3,firstname7747,lastname7747,NA,Unregistered
32076018,TX,WESLACO,HIDALGO,31,Hispanic,62.1,55.4,firstname7748,lastname7748,NA,Unregistered
17779671,MI,YPSILANTI,WASHTENAW,26,Caucasian,64,67.9,firstname7749,lastname7749,NA,Unregistered
36422727,TX,LAREDO,WEBB,20,Caucasian,73,91.4,firstname7750,lastname7750,NA,Unregistered
10055127,AZ,SCOTTSDALE,MARICOPA,27,Caucasian,20.5,96.4,firstname7751,lastname7751,NA,Unregistered
19294060,NC,,,28,Uncoded,13.3,69.4,firstname7752,lastname7752,NA,Unregistered
13351382,WI,OSHKOSH,WINNEBAGO,19,Caucasian,94.1,77.6,firstname7753,lastname7753,NA,Unregistered
17185002,MI,DETROIT,WAYNE,21,African-American,40.7,94.9,firstname7754,lastname7754,NA,Unregistered
18646254,PA,HARRISBURG,DAUPHIN,27,Hispanic,22.8,10.1,firstname7755,lastname7755,NA,Unregistered
17852687,MI,STERLING HEIGHTS,MACOMB,28,Uncoded,66.5,52.7,firstname7756,lastname7756,NA,Unregistered
11203772,TX,DONNA,HIDALGO,32,Caucasian,21.8,41.3,firstname7757,lastname7757,NA,Unregistered
17932406,NC,FAITH,ROWAN,19,Caucasian,53,13.3,firstname7758,lastname7758,NA,Unregistered
17445857,PA,WILKINSBURG,ALLEGHENY,27,African-American,22.9,98.5,firstname7759,lastname7759,NA,Unregistered
12316416,NC,NASHVILLE,NASH,29,African-American,68.5,94.5,firstname7760,lastname7760,NA,Unregistered
32931005,TX,LAREDO,WEBB,22,Hispanic,20.6,76.2,firstname7761,lastname7761,NA,Unregistered
28129652,TX,RIO GRANDE CITY,STARR,26,Hispanic,61.8,35.3,firstname7762,lastname7762,NA,Unregistered
32142402,TX,DUNCANVILLE,DALLAS,31,Caucasian,76.2,24.9,firstname7763,lastname7763,NA,Unregistered
20160868,PA,HARRISBURG,DAUPHIN,29,Caucasian,49.7,97.3,firstname7764,lastname7764,NA,Unregistered
39453138,TX,AUSTIN,TRAVIS,27,Caucasian,69.9,70.5,firstname7765,lastname7765,NA,Unregistered
34942719,TX,AMARILLO,POTTER,21,Hispanic,45.7,51.6,firstname7766,lastname7766,NA,Unregistered
3051015,MI,DEARBORN,WAYNE,34,Asian,96.2,99.6,firstname7767,lastname7767,NA,Unregistered
7487685,PA,PHILADELPHIA,PHILADELPHIA,35,African-American,87.2,98.6,firstname7768,lastname7768,NA,Unregistered
33011405,TX,TEHUACANA,LIMESTONE,28,Caucasian,27.8,42.5,firstname7769,lastname7769,NA,Unregistered
8161897,AZ,PHOENIX,MARICOPA,35,Caucasian,96.7,95.4,firstname7770,lastname7770,NA,Unregistered
32815531,TX,MARSHALL,HARRISON,23,Uncoded,78.9,67.6,firstname7771,lastname7771,NA,Unregistered
17164531,MI,ROCHESTER HILLS,OAKLAND,20,Caucasian,49.7,88.4,firstname7772,lastname7772,NA,Unregistered
19163797,NC,,,31,Uncoded,13.2,97,firstname7773,lastname7773,NA,Unregistered
23163252,PA,WEST CHESTER,CHESTER,24,Asian,54.5,97.7,firstname7774,lastname7774,NA,Unregistered
15876947,NC,,,23,Caucasian,9.3,38.1,firstname7775,lastname7775,NA,Unregistered
34988829,TX,SAN ANTONIO,BEXAR,22,Caucasian,92.6,18.9,firstname7776,lastname7776,NA,Unregistered
11427466,AZ,PARADISE VALLEY,MARICOPA,19,Caucasian,72.3,3.5,firstname7777,lastname7777,NA,Unregistered
9044449,AZ,MESA,MARICOPA,35,Caucasian,50.5,22.2,firstname7778,lastname7778,NA,Unregistered
5328389,NV,FALLON,CHURCHILL,31,Caucasian,89,7.1,firstname7779,lastname7779,NA,Unregistered
36917471,TX,SAN ANTONIO,BEXAR,23,Hispanic,24.1,75.9,firstname7780,lastname7780,NA,Unregistered
18872783,NC,CAMERON,HARNETT,29,Caucasian,67.4,80.1,firstname7781,lastname7781,NA,Unregistered
17719720,MI,SCHOOLCRAFT,KALAMAZOO,30,Caucasian,65.8,32.7,firstname7782,lastname7782,NA,Unregistered
659548,MI,FERNDALE,OAKLAND,35,Caucasian,97.9,96.5,firstname7783,lastname7783,NA,Unregistered
19007136,PA,NORTHAMPTON,NORTHAMPTON,34,Caucasian,95.9,7.8,firstname7784,lastname7784,NA,Unregistered
23617136,PA,STATE COLLEGE,CENTRE,23,Caucasian,60.9,97.9,firstname7785,lastname7785,NA,Unregistered
28503175,TX,HOCKLEY,HARRIS,26,Hispanic,48.5,79.1,firstname7786,lastname7786,NA,Unregistered
13551270,PA,PITTSBURGH,ALLEGHENY,28,African-American,94.5,99,firstname7787,lastname7787,NA,Unregistered
24218270,PA,LANCASTER,LANCASTER,24,Caucasian,73.1,93.5,firstname7788,lastname7788,NA,Unregistered
13378808,NC,,,27,Caucasian,11,96.2,firstname7789,lastname7789,NA,Unregistered
38932480,TX,,,23,Hispanic,17.4,41,firstname7790,lastname7790,NA,Unregistered
13584902,NC,STANLEY,LINCOLN,29,Caucasian,81.8,0.5,firstname7791,lastname7791,NA,Unregistered
25155396,TX,HOUSTON,HARRIS,28,Caucasian,17.8,69.5,firstname7792,lastname7792,NA,Unregistered
36474738,TX,EL PASO,EL PASO,33,Caucasian,75.1,37.7,firstname7793,lastname7793,NA,Unregistered
17331928,MI,LEWISTON,MONTMORENCY,23,Caucasian,55.7,55.4,firstname7794,lastname7794,NA,Unregistered
13047251,NC,CHARLOTTE,MECKLENBURG,29,African-American,52.9,98.9,firstname7795,lastname7795,NA,Unregistered
20336419,PA,UPPER DARBY,DELAWARE,29,Asian,22.6,97.5,firstname7796,lastname7796,NA,Unregistered
16000832,MI,RIVES JUNCTION,JACKSON,33,Caucasian,95.7,54,firstname7797,lastname7797,NA,Unregistered
22452405,PA,PITTSBURGH,ALLEGHENY,29,Caucasian,71.7,96.8,firstname7798,lastname7798,NA,Unregistered
4850835,NV,FALLON,CHURCHILL,21,Caucasian,66.1,13.1,firstname7799,lastname7799,NA,Unregistered
13549534,NC,CHARLOTTE,MECKLENBURG,28,African-American,50.4,98.1,firstname7800,lastname7800,NA,Unregistered
17388722,PA,MONTROSE,SUSQUEHANNA,28,Uncoded,97.6,97.9,firstname7801,lastname7801,NA,Unregistered
11853156,AZ,WHITERIVER,NAVAJO,26,Caucasian,58.7,92.7,firstname7802,lastname7802,NA,Unregistered
21086406,PA,UNIONTOWN,FAYETTE,21,Caucasian,40.3,84,firstname7803,lastname7803,NA,Unregistered
28059219,TX,HOUSTON,HARRIS,32,Caucasian,96.4,73.7,firstname7804,lastname7804,NA,Unregistered
4527887,NV,NORTH LAS VEGAS,CLARK,23,Caucasian,4.7,35.5,firstname7805,lastname7805,NA,Unregistered
15358692,MI,SAINT LOUIS,GRATIOT,22,Caucasian,59.5,38,firstname7806,lastname7806,NA,Unregistered
13552792,MI,KALAMAZOO,KALAMAZOO,26,Caucasian,20,87.3,firstname7807,lastname7807,NA,Unregistered
16594102,NC,HAMPTONVILLE,YADKIN,23,Caucasian,24.2,98.2,firstname7808,lastname7808,NA,Unregistered
12402837,NC,GREENVILLE,PITT,30,African-American,35.4,19.5,firstname7809,lastname7809,NA,Unregistered
7978872,AZ,ROCK POINT,APACHE,26,Caucasian,18.5,98.3,firstname7810,lastname7810,NA,Unregistered
36301946,TX,ALLEN,COLLIN,34,Asian,56.1,86.5,firstname7811,lastname7811,NA,Unregistered
39626915,TX,MIDLAND,MIDLAND,28,Caucasian,71.3,49,firstname7812,lastname7812,NA,Unregistered
24233283,PA,WILLOW GROVE,MONTGOMERY,27,Caucasian,67.8,11.5,firstname7813,lastname7813,NA,Unregistered
16096113,NC,NORMAN,RICHMOND,22,Hispanic,20.6,15.2,firstname7814,lastname7814,NA,Unregistered
19309768,NC,,,27,Uncoded,2.6,93,firstname7815,lastname7815,NA,Unregistered
11615698,AZ,,,32,Caucasian,10.2,49.7,firstname7816,lastname7816,NA,Unregistered
16519569,NC,CHARLOTTE,MECKLENBURG,21,Caucasian,72.7,97.7,firstname7817,lastname7817,NA,Unregistered
3933194,NV,LAS VEGAS,CLARK,24,Caucasian,15.3,93,firstname7818,lastname7818,NA,Unregistered
4925411,MI,GRAND LEDGE,EATON,33,Caucasian,93.1,15.3,firstname7819,lastname7819,NA,Unregistered
19801222,PA,PHILADELPHIA,PHILADELPHIA,24,Caucasian,14.8,94.8,firstname7820,lastname7820,NA,Unregistered
12231761,NC,CHARLOTTE,MECKLENBURG,31,Caucasian,96.5,1.9,firstname7821,lastname7821,NA,Unregistered
30992253,TX,MABANK,HENDERSON,25,Caucasian,20.5,82.2,firstname7822,lastname7822,NA,Unregistered
20176577,PA,LINCOLN UNIVERSITY,CHESTER,23,African-American,56.8,98.6,firstname7823,lastname7823,NA,Unregistered
30351872,TX,FRISCO,COLLIN,28,Uncoded,22.6,21,firstname7824,lastname7824,NA,Unregistered
35970205,TX,AUSTIN,TRAVIS,27,Caucasian,95,95.1,firstname7825,lastname7825,NA,Unregistered
16855269,PA,WILKES BARRE,LUZERNE,31,Caucasian,15.2,94.4,firstname7826,lastname7826,NA,Unregistered
40490374,TX,,,34,Caucasian,32.5,22.9,firstname7827,lastname7827,NA,Unregistered
11252686,AZ,PRESCOTT VALLEY,YAVAPAI,21,Caucasian,49,9.1,firstname7828,lastname7828,NA,Unregistered
13047611,MI,REDFORD,WAYNE,31,African-American,28.3,73.4,firstname7829,lastname7829,NA,Unregistered
31123872,TX,JACKSBORO,JACK,23,Caucasian,9.5,25.1,firstname7830,lastname7830,NA,Unregistered
24221695,PA,MC CONNELLSBURG,FULTON,24,Caucasian,54,16.6,firstname7831,lastname7831,NA,Unregistered
27493269,TX,DALLAS,DALLAS,30,African-American,45.6,91.4,firstname7832,lastname7832,NA,Unregistered
20622513,PA,PHILADELPHIA,PHILADELPHIA,28,Caucasian,17.9,96.9,firstname7833,lastname7833,NA,Unregistered
23911505,PA,CHESTER,DELAWARE,20,African-American,54.5,99,firstname7834,lastname7834,NA,Unregistered
16219103,MI,ANN ARBOR,WASHTENAW,27,Caucasian,93.9,90.8,firstname7835,lastname7835,NA,Unregistered
18391280,MI,HILLSDALE,HILLSDALE,22,Caucasian,69.6,28,firstname7836,lastname7836,NA,Unregistered
20654078,PA,MORRISVILLE,BUCKS,30,Caucasian,45.4,4.1,firstname7837,lastname7837,NA,Unregistered
14562453,NC,WINSTON SALEM,FORSYTH,28,African-American,96.8,99,firstname7838,lastname7838,NA,Unregistered
21818548,PA,READING,BERKS,25,Hispanic,26.9,97.7,firstname7839,lastname7839,NA,Unregistered
14508989,NC,CHARLOTTE,MECKLENBURG,27,Caucasian,19,97.1,firstname7840,lastname7840,NA,Unregistered
9795876,WI,MILWAUKEE,MILWAUKEE,34,Caucasian,55.8,93.4,firstname7841,lastname7841,NA,Unregistered
18762310,NC,,,23,Caucasian,13.5,91.5,firstname7842,lastname7842,NA,Unregistered
22938176,PA,,,31,Caucasian,17.6,91.8,firstname7843,lastname7843,NA,Unregistered
40012344,TX,,,25,Caucasian,15.7,38.5,firstname7844,lastname7844,NA,Unregistered
39751129,TX,DELL CITY,HUDSPETH,34,Caucasian,75.2,20.1,firstname7845,lastname7845,NA,Unregistered
37515198,TX,GARLAND,DALLAS,21,Caucasian,42.2,53.6,firstname7846,lastname7846,NA,Unregistered
16825004,NC,DURHAM,DURHAM,22,African-American,78.1,16.4,firstname7847,lastname7847,NA,Unregistered
29558476,TX,MONTGOMERY,MONTGOMERY,26,Caucasian,55.3,14.1,firstname7848,lastname7848,NA,Unregistered
38034406,TX,DEL RIO,VAL VERDE,29,Hispanic,46.1,64.3,firstname7849,lastname7849,NA,Unregistered
12658189,WI,WEST ALLIS,MILWAUKEE,24,Caucasian,81.3,42.4,firstname7850,lastname7850,NA,Unregistered
15028110,NC,,,25,Caucasian,5.5,82.1,firstname7851,lastname7851,NA,Unregistered
16231772,MI,KALAMAZOO,KALAMAZOO,31,Caucasian,15,51.4,firstname7852,lastname7852,NA,Unregistered
31764830,TX,FERRIS,ELLIS,29,Hispanic,26,55.8,firstname7853,lastname7853,NA,Unregistered
17907486,MI,KALAMAZOO,KALAMAZOO,21,Caucasian,61.2,73.5,firstname7854,lastname7854,NA,Unregistered
38364291,TX,,,20,Caucasian,5,68.9,firstname7855,lastname7855,NA,Unregistered
14233056,WI,,,19,Caucasian,14.5,48.9,firstname7856,lastname7856,NA,Unregistered
18016201,NC,CHARLOTTE,MECKLENBURG,20,African-American,93.7,97.9,firstname7857,lastname7857,NA,Unregistered
14930266,MI,SHELBY TOWNSHIP,MACOMB,29,Caucasian,64.2,53.9,firstname7858,lastname7858,NA,Unregistered
17287974,NC,LENOIR,CALDWELL,21,Caucasian,23.8,65.5,firstname7859,lastname7859,NA,Unregistered
9324350,AZ,PHOENIX,MARICOPA,22,Caucasian,77.7,73.2,firstname7860,lastname7860,NA,Unregistered
5726814,PA,PITTSBURGH,ALLEGHENY,34,African-American,97.8,98.9,firstname7861,lastname7861,NA,Unregistered
23876971,PA,,,20,Caucasian,7.6,80.3,firstname7862,lastname7862,NA,Unregistered
37474029,TX,DALLAS,DALLAS,25,Caucasian,79.9,80.6,firstname7863,lastname7863,NA,Unregistered
40642353,TX,MCKINNEY,COLLIN,26,Hispanic,60.8,60.5,firstname7864,lastname7864,NA,Unregistered
20741024,PA,PHOENIXVILLE,CHESTER,26,Caucasian,2.2,98.7,firstname7865,lastname7865,NA,Unregistered
14065826,WI,,,25,Caucasian,10.8,52.2,firstname7866,lastname7866,NA,Unregistered
20682270,TX,EL PASO,EL PASO,28,Hispanic,24.7,42.4,firstname7867,lastname7867,NA,Unregistered
6251054,NC,,,29,African-American,7.3,97.6,firstname7868,lastname7868,NA,Unregistered
34341283,TX,KATY,FORT BEND,27,Caucasian,96.1,63.1,firstname7869,lastname7869,NA,Unregistered
13465136,WI,GREEN BAY,BROWN,19,Caucasian,80.1,34.6,firstname7870,lastname7870,NA,Unregistered
22663297,PA,BETHLEHEM,NORTHAMPTON,19,Caucasian,70.1,97.7,firstname7871,lastname7871,NA,Unregistered
31961851,TX,SAN ANTONIO,BEXAR,25,Hispanic,63.8,83.5,firstname7872,lastname7872,NA,Unregistered
32105686,TX,SAN MARCOS,HAYS,23,Caucasian,38.4,24.6,firstname7873,lastname7873,NA,Unregistered
36426402,TX,ALICE,JIM WELLS,20,Caucasian,95.5,95.6,firstname7874,lastname7874,NA,Unregistered
18051075,MI,MARCELLUS,CASS,28,Caucasian,93.7,62.1,firstname7875,lastname7875,NA,Unregistered
18307124,NC,,,30,Caucasian,7.3,17.9,firstname7876,lastname7876,NA,Unregistered
75911,NV,SPARKS,WASHOE,32,Hispanic,93.3,97.6,firstname7877,lastname7877,NA,Unregistered
4122271,NV,LAS VEGAS,CLARK,24,Uncoded,94.9,96.6,firstname7878,lastname7878,NA,Unregistered
12788765,WI,WAUKESHA,WAUKESHA,24,Caucasian,8.5,42.8,firstname7879,lastname7879,NA,Unregistered
17140607,MI,DAVISON,GENESEE,25,Caucasian,74.9,89.2,firstname7880,lastname7880,NA,Unregistered
17467292,NC,WEST JEFFERSON,ASHE,20,Hispanic,65.8,35.7,firstname7881,lastname7881,NA,Unregistered
30428050,TX,THE WOODLANDS,MONTGOMERY,24,Caucasian,47.5,72.1,firstname7882,lastname7882,NA,Unregistered
15607635,MI,CADILLAC,WEXFORD,22,Caucasian,64.4,19.6,firstname7883,lastname7883,NA,Unregistered
14972654,MI,SAGINAW,SAGINAW,33,Uncoded,88.3,65.9,firstname7884,lastname7884,NA,Unregistered
20017959,PA,MC KEES ROCKS,ALLEGHENY,25,African-American,22.4,95,firstname7885,lastname7885,NA,Unregistered
5812776,NV,VERDI,WASHOE,32,Caucasian,84.2,10,firstname7886,lastname7886,NA,Unregistered
36380158,TX,BROWNSVILLE,CAMERON,21,Hispanic,26.8,79.9,firstname7887,lastname7887,NA,Unregistered
22725798,PA,,,23,Hispanic,14.9,97,firstname7888,lastname7888,NA,Unregistered
13038622,NC,MONROE,UNION,28,African-American,96.4,95.2,firstname7889,lastname7889,NA,Unregistered
4424945,NV,HENDERSON,CLARK,33,Caucasian,82.2,84.2,firstname7890,lastname7890,NA,Unregistered
4320526,NV,RENO,WASHOE,27,Hispanic,15.5,93.4,firstname7891,lastname7891,NA,Unregistered
17520979,NC,ASHEBORO,RANDOLPH,20,African-American,22,92.9,firstname7892,lastname7892,NA,Unregistered
10206398,TX,ALTO,CHEROKEE,35,Caucasian,21,63,firstname7893,lastname7893,NA,Unregistered
32896833,TX,PLANO,COLLIN,22,Caucasian,10.9,70.8,firstname7894,lastname7894,NA,Unregistered
5695637,MI,GRAWN,GRAND TRAVERSE,31,Caucasian,76.7,63.3,firstname7895,lastname7895,NA,Unregistered
20959692,PA,PHILADELPHIA,PHILADELPHIA,21,African-American,31.1,99.1,firstname7896,lastname7896,NA,Unregistered
39440237,TX,LANCASTER,DALLAS,19,African-American,68.4,92.3,firstname7897,lastname7897,NA,Unregistered
33546203,TX,FORT WORTH,TARRANT,33,Uncoded,61.1,38.8,firstname7898,lastname7898,NA,Unregistered
15592250,NC,GREENSBORO,GUILFORD,26,Caucasian,68.5,7.8,firstname7899,lastname7899,NA,Unregistered
17888913,PA,MUNHALL,ALLEGHENY,30,Uncoded,11.5,96.7,firstname7900,lastname7900,NA,Unregistered
19634226,NC,GREENSBORO,GUILFORD,18,Hispanic,55.8,93.7,firstname7901,lastname7901,NA,Unregistered
9845702,MI,SOUTHFIELD,OAKLAND,34,Caucasian,17.8,88.2,firstname7902,lastname7902,NA,Unregistered
15939005,NC,MOORESVILLE,IREDELL,28,Caucasian,78.2,1.8,firstname7903,lastname7903,NA,Unregistered
16458549,NC,FUQUAY VARINA,WAKE,30,Caucasian,71.3,92.1,firstname7904,lastname7904,NA,Unregistered
33657854,TX,DICKINSON,GALVESTON,25,Caucasian,6.4,53,firstname7905,lastname7905,NA,Unregistered
41346361,TX,HOUSTON,HARRIS,26,Caucasian,74.8,85.4,firstname7906,lastname7906,NA,Unregistered
11419346,AZ,TUCSON,PIMA,25,Caucasian,61.6,90.9,firstname7907,lastname7907,NA,Unregistered
1816877,NH,,,29,Caucasian,11,91.9,firstname7908,lastname7908,NA,Unregistered
